"pair"	"clusters"	"pvalue"	"mean"
"PLXNB1_SEMA4D"	"EC5_cap|EC2_art"	1	-7.96578428466209
"CD72_SEMA4D"	"EC5_cap|EC2_art"	1	-7.64385618977472
"PLXNB2_SEMA4G"	"EC5_cap|EC2_art"	1	-6.265344566521
"VEGFD_KDR"	"EC5_cap|EC2_art"	1	-1.56917950348023
"VEGFA_KDR"	"EC5_cap|EC2_art"	1e-05	-1.31832585820717
"LTA_LTBR"	"EC5_cap|EC2_art"	1	-3.96578428466209
"TNFSF14_LTBR"	"EC5_cap|EC2_art"	1	0
"LTA_TNFRSF14"	"EC5_cap|EC2_art"	1	-3.45798964446339
"TNFSF13_TNFRSF14"	"EC5_cap|EC2_art"	1	-3.45798964446339
"TNFSF14_TNFRSF14"	"EC5_cap|EC2_art"	1	0
"CD160_TNFRSF14"	"EC5_cap|EC2_art"	1	-3.45798964446339
"MIF_TNFRSF14"	"EC5_cap|EC2_art"	1e-05	-1.9105018491609
"BTLA_TNFRSF14"	"EC5_cap|EC2_art"	1	-3.45798964446339
"TNFSF13_TNFRSF17"	"EC5_cap|EC2_art"	1	0
"CD70_TNFRSF17"	"EC5_cap|EC2_art"	1	-9.96578428466209
"TNFSF10_TNFRSF10D"	"EC5_cap|EC2_art"	1	-1.50225991139091
"MIF_TNFRSF10D"	"EC5_cap|EC2_art"	1	-2.20423305221761
"WNT7A_LDLR"	"EC5_cap|EC2_art"	1	0
"EFNA2_EPHA1"	"EC5_cap|EC2_art"	1	0
"EFNA1_EPHA1"	"EC5_cap|EC2_art"	1	-2.77595972578207
"EFNA2_EPHA2"	"EC5_cap|EC2_art"	1	0
"EFNA1_EPHA2"	"EC5_cap|EC2_art"	1	-2.43440282414578
"EFNA2_EPHA3"	"EC5_cap|EC2_art"	1	0
"EFNA1_EPHA3"	"EC5_cap|EC2_art"	1	-2.76611193982572
"EFNA2_EPHA8"	"EC5_cap|EC2_art"	1	0
"EFNA1_EPHA8"	"EC5_cap|EC2_art"	1	0
"EFNA2_EPHA5"	"EC5_cap|EC2_art"	1	0
"EFNA1_EPHA5"	"EC5_cap|EC2_art"	1	-2.76611193982572
"EFNA3_EPHA5"	"EC5_cap|EC2_art"	1	-8.38082178394093
"EFNA4_EPHA5"	"EC5_cap|EC2_art"	1	-8.38082178394093
"EFNA5_EPHA5"	"EC5_cap|EC2_art"	1	-7.15842936260448
"TNFRSF11B_TNFSF11"	"EC5_cap|EC2_art"	1	0
"CORT_SSTR1"	"EC5_cap|EC2_art"	1	0
"POMC_MC2R"	"EC5_cap|EC2_art"	1	0
"POMC_MC1R"	"EC5_cap|EC2_art"	1	-5.10780328953452
"LEFTY2_TDGF1"	"EC5_cap|EC2_art"	1	-6.79585928321977
"LEFTY1_TDGF1"	"EC5_cap|EC2_art"	1	-6.79585928321977
"SCGB3A1_MARCO"	"EC5_cap|EC2_art"	1	-8.38082178394093
"CXCR6_CXCL16"	"EC5_cap|EC2_art"	1	0
"ACKR2_CCL3"	"EC5_cap|EC2_art"	1	0
"ACKR2_CCL4"	"EC5_cap|EC2_art"	1	0
"ACKR2_CCL2"	"EC5_cap|EC2_art"	1	0
"ACKR2_CCL5"	"EC5_cap|EC2_art"	1	0
"GPR75_CCL5"	"EC5_cap|EC2_art"	1	0
"ACKR2_CCL3L1"	"EC5_cap|EC2_art"	1	0
"ACKR2_CCL8"	"EC5_cap|EC2_art"	1	0
"CCR2_CCL8"	"EC5_cap|EC2_art"	1	0
"CCR1_CCL8"	"EC5_cap|EC2_art"	1	-4.41119543298445
"CCR3_CCL8"	"EC5_cap|EC2_art"	1	0
"CCR5_CCL8"	"EC5_cap|EC2_art"	1	0
"ACKR2_CCL7"	"EC5_cap|EC2_art"	1	0
"CCR2_CCL7"	"EC5_cap|EC2_art"	1	0
"CCR1_CCL7"	"EC5_cap|EC2_art"	1	0
"CCR3_CCL7"	"EC5_cap|EC2_art"	1	0
"CCR5_CCL7"	"EC5_cap|EC2_art"	1	0
"CCR10_CCL7"	"EC5_cap|EC2_art"	1	0
"ACKR2_CCL14"	"EC5_cap|EC2_art"	1	0
"CCR1_CCL14"	"EC5_cap|EC2_art"	1	-8.38082178394093
"CCR3_CCL14"	"EC5_cap|EC2_art"	1	0
"ACKR2_CCL13"	"EC5_cap|EC2_art"	1	0
"CCR2_CCL13"	"EC5_cap|EC2_art"	1	0
"CCR1_CCL13"	"EC5_cap|EC2_art"	1	0
"CCR3_CCL13"	"EC5_cap|EC2_art"	1	0
"ACKR2_CCL28"	"EC5_cap|EC2_art"	1	0
"CCR3_CCL28"	"EC5_cap|EC2_art"	1	0
"CCR10_CCL28"	"EC5_cap|EC2_art"	1	-7.38082178394093
"ACKR2_CCL27"	"EC5_cap|EC2_art"	1	0
"CCR10_CCL27"	"EC5_cap|EC2_art"	1	-8.96578428466209
"CCR2_CCL26"	"EC5_cap|EC2_art"	1	0
"CCR1_CCL26"	"EC5_cap|EC2_art"	1	0
"CCR3_CCL26"	"EC5_cap|EC2_art"	1	0
"CCR1_CCL23"	"EC5_cap|EC2_art"	1	-9.96578428466209
"IDE_CCL23"	"EC5_cap|EC2_art"	1	-5.265344566521
"CCR1_CCL18"	"EC5_cap|EC2_art"	1	-9.96578428466209
"CCR8_CCL18"	"EC5_cap|EC2_art"	1	0
"CCR1_CCL15"	"EC5_cap|EC2_art"	1	0
"CCR3_CCL15"	"EC5_cap|EC2_art"	1	0
"PODXL_SELL"	"EC5_cap|EC2_art"	1	-1.81096617560998
"CXCL12_CXCR4"	"EC5_cap|EC2_art"	1	-2.87832144341175
"AVP_OXTR"	"EC5_cap|EC2_art"	1	0
"OXT_OXTR"	"EC5_cap|EC2_art"	1	0
"AVP_AVPR2"	"EC5_cap|EC2_art"	1	0
"GHRH_GHRHR"	"EC5_cap|EC2_art"	1	0
"NPPA_NPR1"	"EC5_cap|EC2_art"	1	-3.39592867633114
"NRG2_ERBB3"	"EC5_cap|EC2_art"	1	-6.96578428466209
"NRG2_ERBB4"	"EC5_cap|EC2_art"	1	-6.38082178394093
"EREG_ERBB4"	"EC5_cap|EC2_art"	1	-7.38082178394093
"BTC_ERBB4"	"EC5_cap|EC2_art"	1	0
"NRG3_ERBB4"	"EC5_cap|EC2_art"	1	-6.96578428466209
"NRG1_ERBB4"	"EC5_cap|EC2_art"	1	-7.15842936260448
"EREG_EGFR"	"EC5_cap|EC2_art"	1	-4.64385618977472
"NRG1_LSR"	"EC5_cap|EC2_art"	1	-3.21089678249862
"NRG1_NETO2"	"EC5_cap|EC2_art"	1	-5.87832144341175
"NRG1_MS4A4A"	"EC5_cap|EC2_art"	1	-8.38082178394093
"NRG1_LGR4"	"EC5_cap|EC2_art"	1	-7.64385618977472
"RSPO4_LGR4"	"EC5_cap|EC2_art"	1	0
"RSPO1_LGR4"	"EC5_cap|EC2_art"	1	0
"RSPO2_LGR4"	"EC5_cap|EC2_art"	1	-7.96578428466209
"RSPO4_LGR6"	"EC5_cap|EC2_art"	1	0
"RSPO1_LGR6"	"EC5_cap|EC2_art"	1	0
"RSPO2_LGR6"	"EC5_cap|EC2_art"	1	-9.96578428466209
"RSPO3_LGR6"	"EC5_cap|EC2_art"	1	0
"TNFSF11_TNFRSF11A"	"EC5_cap|EC2_art"	1	0
"NCR3_BAG6"	"EC5_cap|EC2_art"	1	0
"NCR3_NCR3LG1"	"EC5_cap|EC2_art"	1	0
"PLD2_ARF1"	"EC5_cap|EC2_art"	1	-1.19759995988516
"SEMA3E_PLXND1"	"EC5_cap|EC2_art"	1	-2.65290132937773
"SEMA4A_PLXND1"	"EC5_cap|EC2_art"	1	-2.66200353648498
"ANGPT2_TEK"	"EC5_cap|EC2_art"	1e-05	-1.51457317282976
"EPHB6_EFNB2"	"EC5_cap|EC2_art"	1	-0.650634722405787
"EPHB2_EFNB2"	"EC5_cap|EC2_art"	1	-0.648371670897218
"EPHB6_EFNB1"	"EC5_cap|EC2_art"	1	-4.13289427049735
"EPHB2_EFNB1"	"EC5_cap|EC2_art"	1	-4.13289427049735
"EPHB3_EFNB1"	"EC5_cap|EC2_art"	1	0
"EPHB4_EFNB1"	"EC5_cap|EC2_art"	1	-2.62593428177746
"EPHB1_EFNB1"	"EC5_cap|EC2_art"	1	-4.13289427049735
"EPHA4_EFNB1"	"EC5_cap|EC2_art"	1	-2.57346686188333
"EPHB6_EFNB3"	"EC5_cap|EC2_art"	1	-9.96578428466209
"EPHB2_EFNB3"	"EC5_cap|EC2_art"	1	-9.96578428466209
"EPHB3_EFNB3"	"EC5_cap|EC2_art"	1	0
"EPHB4_EFNB3"	"EC5_cap|EC2_art"	1	-3.25153876699596
"EPHB1_EFNB3"	"EC5_cap|EC2_art"	1	-9.96578428466209
"EPHA4_EFNB3"	"EC5_cap|EC2_art"	1	-3.15842936260448
"EFNB2_EPHB4"	"EC5_cap|EC2_art"	0.228	-2.17788172527066
"EPHB2_EFNA5"	"EC5_cap|EC2_art"	1	-7.15842936260448
"EPHA1_EFNA5"	"EC5_cap|EC2_art"	1	-7.38082178394093
"EPHA2_EFNA5"	"EC5_cap|EC2_art"	1	-4.13289427049735
"EPHA3_EFNA5"	"EC5_cap|EC2_art"	1	-6.79585928321977
"EPHA8_EFNA5"	"EC5_cap|EC2_art"	1	0
"EFNB2_EPHB3"	"EC5_cap|EC2_art"	1	0
"EFNB2_EPHB1"	"EC5_cap|EC2_art"	1	-2.75633091903314
"EPHA1_EFNA3"	"EC5_cap|EC2_art"	1	-7.15842936260448
"EPHA2_EFNA3"	"EC5_cap|EC2_art"	1	-4.10780328953452
"EPHA3_EFNA3"	"EC5_cap|EC2_art"	1	-6.64385618977472
"EPHA8_EFNA3"	"EC5_cap|EC2_art"	1	0
"EPHA1_EFNA4"	"EC5_cap|EC2_art"	1	-7.64385618977472
"EPHA2_EFNA4"	"EC5_cap|EC2_art"	1	-4.18442457113743
"EPHA3_EFNA4"	"EC5_cap|EC2_art"	1	-7.15842936260448
"EPHA8_EFNA4"	"EC5_cap|EC2_art"	1	0
"VGF_NTRK1"	"EC5_cap|EC2_art"	1	-9.96578428466209
"NGF_NTRK1"	"EC5_cap|EC2_art"	1	-7.64385618977472
"NGF_NGFR"	"EC5_cap|EC2_art"	1	-7.15842936260448
"TTR_NGFR"	"EC5_cap|EC2_art"	1	-8.96578428466209
"TTR_DDR1"	"EC5_cap|EC2_art"	1	-6.15842936260448
"TTR_AGER"	"EC5_cap|EC2_art"	1	-6.79585928321977
"GPR37_PSAP"	"EC5_cap|EC2_art"	1	-1.01449956969512
"GPR37L1_PSAP"	"EC5_cap|EC2_art"	1	0
"GRIN2D_IL16"	"EC5_cap|EC2_art"	1	-7.15842936260448
"GRIN2A_IL16"	"EC5_cap|EC2_art"	1	-6.96578428466209
"GRIN2B_IL16"	"EC5_cap|EC2_art"	1	-6.96578428466209
"CSF1_SIRPA"	"EC5_cap|EC2_art"	1	-3.94341647163363
"CSF1_CELSR3"	"EC5_cap|EC2_art"	1	-4.47393118833241
"FGFR4_SCGB3A1"	"EC5_cap|EC2_art"	1	-5.21089678249862
"CEACAM1_CD209"	"EC5_cap|EC2_art"	1	-4.32192809488736
"ICAM3_CD209"	"EC5_cap|EC2_art"	1	-5.79585928321977
"CEACAM1_CEACAM6"	"EC5_cap|EC2_art"	1	0
"CEACAM5_CEACAM6"	"EC5_cap|EC2_art"	1	0
"CEACAM8_CEACAM6"	"EC5_cap|EC2_art"	1	0
"CEACAM6_CEACAM6"	"EC5_cap|EC2_art"	1	0
"CEACAM1_CEACAM8"	"EC5_cap|EC2_art"	1	-4.32192809488736
"TBXA2R_GHRL"	"EC5_cap|EC2_art"	1	-4.7178567712185
"PTGER3_GHRL"	"EC5_cap|EC2_art"	1	-8.96578428466209
"PTGIR_GHRL"	"EC5_cap|EC2_art"	1	-8.96578428466209
"GHRHR_GHRL"	"EC5_cap|EC2_art"	1	0
"ACE2_GHRL"	"EC5_cap|EC2_art"	1	-8.96578428466209
"TNFSF12_TNFRSF25"	"EC5_cap|EC2_art"	1	-4.05889368905357
"TNFSF15_TNFRSF25"	"EC5_cap|EC2_art"	1	-5.38082178394093
"TNFSF12_TNFRSF12A"	"EC5_cap|EC2_art"	1	-3.21089678249862
"GNRH2_GNRHR"	"EC5_cap|EC2_art"	1	0
"GNRH1_GNRHR"	"EC5_cap|EC2_art"	1	0
"CD70_GPRC5B"	"EC5_cap|EC2_art"	1	-2.28630418515664
"HCRT_HCRTR1"	"EC5_cap|EC2_art"	1	-8.96578428466209
"HCRT_HCRTR2"	"EC5_cap|EC2_art"	1	0
"VEGFA_FLT1"	"EC5_cap|EC2_art"	1e-05	0.600269753509005
"VEGFA_EPHB2"	"EC5_cap|EC2_art"	1	-3.87832144341175
"VEGFA_GRIN2B"	"EC5_cap|EC2_art"	1	-3.87832144341175
"FZD6_WNT5A"	"EC5_cap|EC2_art"	1	0
"PLXNC1_SEMA7A"	"EC5_cap|EC2_art"	1	-6.05889368905357
"FZD7_WNT3"	"EC5_cap|EC2_art"	1	-8.38082178394093
"LRP5_FAM3B"	"EC5_cap|EC2_art"	1	-5.01158797427521
"LGR5_RSPO4"	"EC5_cap|EC2_art"	1	0
"LGR5_RSPO1"	"EC5_cap|EC2_art"	1	0
"LGR5_RSPO2"	"EC5_cap|EC2_art"	1	0
"LGR5_RSPO3"	"EC5_cap|EC2_art"	1	0
"LGR4_RSPO3"	"EC5_cap|EC2_art"	1	-6.05889368905357
"LRP6_CKLF"	"EC5_cap|EC2_art"	1	-3.30757280191029
"NTF3_NTRK3"	"EC5_cap|EC2_art"	1	-7.38082178394093
"GRN_CLEC4M"	"EC5_cap|EC2_art"	1	-2.608232280044
"ICAM3_CLEC4M"	"EC5_cap|EC2_art"	1	-5.79585928321977
"COPA_P2RY6"	"EC5_cap|EC2_art"	1	-3.66200353648498
"NAMPT_P2RY6"	"EC5_cap|EC2_art"	1	-2.72737954533701
"PROK1_PROKR1"	"EC5_cap|EC2_art"	1	0
"GAL_GALR1"	"EC5_cap|EC2_art"	1	-9.96578428466209
"C3_C3AR1"	"EC5_cap|EC2_art"	1	-7.96578428466209
"ADORA2A_ENTPD1"	"EC5_cap|EC2_art"	1	0
"ADORA3_ENTPD1"	"EC5_cap|EC2_art"	1	-2.52284078881336
"ADORA2B_ENTPD1"	"EC5_cap|EC2_art"	1	-2.51457317282976
"ADORA1_ENTPD1"	"EC5_cap|EC2_art"	1	0
"AGT_AGTR1"	"EC5_cap|EC2_art"	1	-5.38082178394093
"AGT_AGTR2"	"EC5_cap|EC2_art"	1	0
"C5_C5AR1"	"EC5_cap|EC2_art"	1	-8.38082178394093
"C5_C5AR2"	"EC5_cap|EC2_art"	1	-8.38082178394093
"KNG1_BDKRB1"	"EC5_cap|EC2_art"	1	-7.38082178394093
"CGA_FSHR"	"EC5_cap|EC2_art"	1	0
"GH1_PRLR"	"EC5_cap|EC2_art"	1	-9.96578428466209
"GH1_GHR"	"EC5_cap|EC2_art"	1	-5.7178567712185
"TG_ASGR1"	"EC5_cap|EC2_art"	1	-8.38082178394093
"PTH_PTH2R"	"EC5_cap|EC2_art"	1	0
"PTHLH_PTH2R"	"EC5_cap|EC2_art"	1	-8.96578428466209
"PTH_PTH1R"	"EC5_cap|EC2_art"	1	0
"PTHLH_PTH1R"	"EC5_cap|EC2_art"	1	-7.64385618977472
"PTHLH_PRLHR"	"EC5_cap|EC2_art"	1	0
"IL1B_ADRB2"	"EC5_cap|EC2_art"	1	-4.15842936260448
"CD8A_CEACAM5"	"EC5_cap|EC2_art"	1	-9.96578428466209
"ANXA1_FPR1"	"EC5_cap|EC2_art"	1	-1.11091590140185
"ANXA1_FPR3"	"EC5_cap|EC2_art"	1	-1.10780328953451
"ANXA1_FPR2"	"EC5_cap|EC2_art"	1	-1.11091590140185
"APP_FPR2"	"EC5_cap|EC2_art"	1	-0.841662972832899
"SAA1_FPR2"	"EC5_cap|EC2_art"	1	-9.96578428466209
"RLN2_RXFP2"	"EC5_cap|EC2_art"	1	0
"RLN1_RXFP2"	"EC5_cap|EC2_art"	1	0
"INSL3_RXFP2"	"EC5_cap|EC2_art"	1	0
"RLN2_RXFP1"	"EC5_cap|EC2_art"	1	-9.96578428466209
"RLN1_RXFP1"	"EC5_cap|EC2_art"	1	0
"INSL3_RXFP1"	"EC5_cap|EC2_art"	1	0
"RLN3_RXFP1"	"EC5_cap|EC2_art"	1	0
"RLN2_RXFP3"	"EC5_cap|EC2_art"	1	0
"RLN3_RXFP3"	"EC5_cap|EC2_art"	1	0
"CSF2_CSF1R"	"EC5_cap|EC2_art"	1	0
"IL13_IL13RA2"	"EC5_cap|EC2_art"	1	0
"TNFSF9_IL13RA2"	"EC5_cap|EC2_art"	1	-7.64385618977472
"NAMPT_IL13RA2"	"EC5_cap|EC2_art"	1	-2.69899774396719
"IL13_TMEM219"	"EC5_cap|EC2_art"	1	0
"TNFSF9_TNFRSF9"	"EC5_cap|EC2_art"	1	-9.96578428466209
"TNFSF9_ADGRG5"	"EC5_cap|EC2_art"	1	-9.96578428466209
"IL6_HRH1"	"EC5_cap|EC2_art"	1	-2.58207999218803
"CD2_CD58"	"EC5_cap|EC2_art"	1	-2.30044836747691
"CEACAM5_CEACAM1"	"EC5_cap|EC2_art"	1	0
"CEACAM5_CD1D"	"EC5_cap|EC2_art"	1	0
"CRH_CRHR2"	"EC5_cap|EC2_art"	1	0
"UCN_CRHR2"	"EC5_cap|EC2_art"	1	0
"PROS1_AXL"	"EC5_cap|EC2_art"	1	-3.49005085369569
"PROS1_TYRO3"	"EC5_cap|EC2_art"	1	-3.52284078881336
"CSF1R_CSF1"	"EC5_cap|EC2_art"	1	-4.41119543298445
"CSF1R_CSF3"	"EC5_cap|EC2_art"	1	-4.13289427049735
"CSF1R_IL34"	"EC5_cap|EC2_art"	1	-9.96578428466209
"GRP_GRPR"	"EC5_cap|EC2_art"	1	0
"CD55_ADGRE5"	"EC5_cap|EC2_art"	1	-2.88896868761126
"PTPRC_CD22"	"EC5_cap|EC2_art"	1	-7.64385618977472
"PTPRC_MRC1"	"EC5_cap|EC2_art"	1	-7.38082178394093
"MET_HGF"	"EC5_cap|EC2_art"	1	-7.64385618977472
"CD48_CD244"	"EC5_cap|EC2_art"	1	-8.38082178394093
"PDGFRB_PDGFD"	"EC5_cap|EC2_art"	1	-4.15842936260448
"ALOX5_ALOX5AP"	"EC5_cap|EC2_art"	1	-7.64385618977472
"CSF3_CSF3R"	"EC5_cap|EC2_art"	1	-5.38082178394093
"APELA_APLNR"	"EC5_cap|EC2_art"	1	0
"KIT_KITLG"	"EC5_cap|EC2_art"	1	-3.69899774396719
"EPOR_KITLG"	"EC5_cap|EC2_art"	1	-3.68038206579984
"CD28_CD80"	"EC5_cap|EC2_art"	1	0
"CTLA4_CD80"	"EC5_cap|EC2_art"	1	0
"CD28_CD86"	"EC5_cap|EC2_art"	1	0
"CTLA4_CD86"	"EC5_cap|EC2_art"	1	-9.96578428466209
"HLA-E_KLRC1"	"EC5_cap|EC2_art"	1	1.23633953916837
"HLA-E_KLRC2"	"EC5_cap|EC2_art"	1	1.23633953916837
"HLA-E_KLRK1"	"EC5_cap|EC2_art"	1	0
"SELL_CD34"	"EC5_cap|EC2_art"	1	-0.537424111957796
"SELP_CD34"	"EC5_cap|EC2_art"	1	-0.537424111957796
"SELL_SELPLG"	"EC5_cap|EC2_art"	1	-8.96578428466209
"SELP_SELPLG"	"EC5_cap|EC2_art"	1	-8.96578428466209
"SELE_SELPLG"	"EC5_cap|EC2_art"	1	-5.32192809488736
"SELP_CD24"	"EC5_cap|EC2_art"	1	-8.38082178394093
"SELE_GLG1"	"EC5_cap|EC2_art"	1	-2.94341647163363
"CD99_PILRA"	"EC5_cap|EC2_art"	1	-1.46593839757888
"NPR1_NPPB"	"EC5_cap|EC2_art"	1	-3.98850436116217
"NPR1_NPPC"	"EC5_cap|EC2_art"	1	-4.23786383009889
"NPR3_NPPC"	"EC5_cap|EC2_art"	1	-8.38082178394093
"NPR2_NPPC"	"EC5_cap|EC2_art"	1	-8.38082178394093
"NPR3_OSTN"	"EC5_cap|EC2_art"	1	0
"SPN_SIGLEC1"	"EC5_cap|EC2_art"	1	-9.96578428466209
"PDGFRA_PDGFC"	"EC5_cap|EC2_art"	1	-7.38082178394093
"FLT4_PDGFC"	"EC5_cap|EC2_art"	1	-5.05889368905357
"FLT4_VEGFC"	"EC5_cap|EC2_art"	1	-1.49005085369569
"KDR_VEGFC"	"EC5_cap|EC2_art"	1e-05	-1.03209362970985
"PECAM1_CD38"	"EC5_cap|EC2_art"	1	-0.142417044615852
"PECAM1_CD177"	"EC5_cap|EC2_art"	1	-0.145605322246899
"TRH_TRHR"	"EC5_cap|EC2_art"	1	0
"EDN2_EDNRA"	"EC5_cap|EC2_art"	1	0
"C5AR1_RPS19"	"EC5_cap|EC2_art"	1	1.60454581636871
"TNFSF4_TNFRSF4"	"EC5_cap|EC2_art"	1	-3.26534456652099
"CXCR1_CXCL5"	"EC5_cap|EC2_art"	1	-6.50635266602479
"CXCR2_CXCL5"	"EC5_cap|EC2_art"	1	0
"CXCR1_YARS"	"EC5_cap|EC2_art"	1	-5.32192809488736
"CXCR1_CXCL6"	"EC5_cap|EC2_art"	1	0
"CXCR2_CXCL6"	"EC5_cap|EC2_art"	1	0
"FPR3_HEBP1"	"EC5_cap|EC2_art"	1	-3.45798964446339
"FPR2_CAMP"	"EC5_cap|EC2_art"	1	0
"GUCY2C_GUCA2A"	"EC5_cap|EC2_art"	1	0
"GUCY2C_GUCA2B"	"EC5_cap|EC2_art"	1	0
"MST1_MST1R"	"EC5_cap|EC2_art"	1	-7.15842936260448
"ACVR2A_INHBC"	"EC5_cap|EC2_art"	1	0
"ACVR2A_INHBE"	"EC5_cap|EC2_art"	1	-5.05889368905357
"TNFRSF8_TNFSF8"	"EC5_cap|EC2_art"	1	-8.38082178394093
"CD6_ALCAM"	"EC5_cap|EC2_art"	1	-7.96578428466209
"AXL_IL15RA"	"EC5_cap|EC2_art"	1	-3.75633091903314
"IL15_IL15RA"	"EC5_cap|EC2_art"	1	-3.19759995988516
"AXL_GAS6"	"EC5_cap|EC2_art"	1	-2.38835545662634
"TYRO3_GAS6"	"EC5_cap|EC2_art"	1	-2.38835545662634
"MERTK_GAS6"	"EC5_cap|EC2_art"	1	-2.35107444054688
"CALCR_ADM"	"EC5_cap|EC2_art"	1	0
"CALCR_ADM2"	"EC5_cap|EC2_art"	1	0
"NTSR1_NTS"	"EC5_cap|EC2_art"	1	0
"CD52_SIGLEC10"	"EC5_cap|EC2_art"	1	-3.77595972578207
"BMP8B_PLAUR"	"EC5_cap|EC2_art"	1	-4.79585928321977
"RYK_WNT3A"	"EC5_cap|EC2_art"	1	0
"APLNR_APLN"	"EC5_cap|EC2_art"	1	-4.7178567712185
"CHRNA7_SLURP1"	"EC5_cap|EC2_art"	1	0
"FLT3_FLT3LG"	"EC5_cap|EC2_art"	1	-6.15842936260448
"LTBR_LTB"	"EC5_cap|EC2_art"	1	-4.41119543298445
"THPO_MPL"	"EC5_cap|EC2_art"	1	0
"LEP_LEPR"	"EC5_cap|EC2_art"	1	-3
"GPR1_RARRES2"	"EC5_cap|EC2_art"	1	-7.96578428466209
"CMKLR1_RARRES2"	"EC5_cap|EC2_art"	1	-7.15842936260448
"XCR1_XCL1"	"EC5_cap|EC2_art"	1	0
"XCR1_XCL2"	"EC5_cap|EC2_art"	1	0
"NMU_NMUR2"	"EC5_cap|EC2_art"	1	0
"NMS_NMUR2"	"EC5_cap|EC2_art"	1	0
"NMU_NMUR1"	"EC5_cap|EC2_art"	1	0
"NMS_NMUR1"	"EC5_cap|EC2_art"	1	0
"CX3CR1_CX3CL1"	"EC5_cap|EC2_art"	1	-1.8416629728329
"CCR4_CCL17"	"EC5_cap|EC2_art"	1	0
"ACKR1_CCL17"	"EC5_cap|EC2_art"	1	-4.57346686188333
"INHBC_ACVR2B"	"EC5_cap|EC2_art"	1	0
"INHBE_ACVR2B"	"EC5_cap|EC2_art"	1	0
"LILRA4_BST2"	"EC5_cap|EC2_art"	1	0.742437445376266
"QRFP_QRFPR"	"EC5_cap|EC2_art"	1	0
"DSG1_DSC2"	"EC5_cap|EC2_art"	1	0
"DSG1_DSC1"	"EC5_cap|EC2_art"	1	0
"DSG1_DSC3"	"EC5_cap|EC2_art"	1	0
"DSG2_DSC3"	"EC5_cap|EC2_art"	1	-6.50635266602479
"DSC2_DSG2"	"EC5_cap|EC2_art"	1	-5.32192809488736
"DSC1_DSG2"	"EC5_cap|EC2_art"	1	0
"TEK_ANGPT1"	"EC5_cap|EC2_art"	1	-2.08926733809709
"TEK_ANGPT4"	"EC5_cap|EC2_art"	1	0
"LRP1_ERFE"	"EC5_cap|EC2_art"	1	-7.38082178394093
"CD47_SIRPG"	"EC5_cap|EC2_art"	1	-3.32192809488736
"SEMA5A_PLXNB3"	"EC5_cap|EC2_art"	1	0
"IL16_GRIN2C"	"EC5_cap|EC2_art"	1	-5.7178567712185
"GPR19_ENHO"	"EC5_cap|EC2_art"	1	0
"LAIR1_LILRB4"	"EC5_cap|EC2_art"	1	-7.96578428466209
"IGFL2_IGFLR1"	"EC5_cap|EC2_art"	1	0
"VSTM1_ADGRG3"	"EC5_cap|EC2_art"	1	-9.96578428466209
"CXCL17_GPR35"	"EC5_cap|EC2_art"	1	-8.38082178394093
"GFRAL_GDF15"	"EC5_cap|EC2_art"	1	-6.96578428466209
"PROKR2_PROK2"	"EC5_cap|EC2_art"	1	0
"PROKR1_PROK2"	"EC5_cap|EC2_art"	1	0
"RXFP4_RLN3"	"EC5_cap|EC2_art"	1	0
"RXFP2_RLN3"	"EC5_cap|EC2_art"	1	0
"ADGRV1_GPHA2"	"EC5_cap|EC2_art"	1	0
"CLEC2B_KLRF1"	"EC5_cap|EC2_art"	1	-1.79585928321977
"EDA_EDA2R"	"EC5_cap|EC2_art"	1	-6.50635266602479
"EDA_EDAR"	"EC5_cap|EC2_art"	1	-7.38082178394093
"ESAM_ESAM"	"EC5_cap|EC2_art"	1e-05	0.636914580355878
"GPHA2_EPHA6"	"EC5_cap|EC2_art"	1	0
"TNFSF18_TNFRSF18"	"EC5_cap|EC2_art"	1	0
"COL6A6_a10b1 complex"	"EC5_cap|EC2_art"	1	-5.57346686188333
"COL6A5_a10b1 complex"	"EC5_cap|EC2_art"	1	0
"COL1A1_a10b1 complex"	"EC5_cap|EC2_art"	1	-5.64385618977472
"COL2A1_a10b1 complex"	"EC5_cap|EC2_art"	1	0
"COL3A1_a10b1 complex"	"EC5_cap|EC2_art"	1	-5.44222232860507
"COL4A1_a10b1 complex"	"EC5_cap|EC2_art"	1	-2.12029423371771
"FN1_a10b1 complex"	"EC5_cap|EC2_art"	1	-3.7178567712185
"COL5A2_a10b1 complex"	"EC5_cap|EC2_art"	1	-5.57346686188333
"COL1A2_a10b1 complex"	"EC5_cap|EC2_art"	1	-5.21089678249862
"COL4A2_a10b1 complex"	"EC5_cap|EC2_art"	1	-2.31473259348316
"COL11A1_a10b1 complex"	"EC5_cap|EC2_art"	1	-5.7178567712185
"COL6A1_a10b1 complex"	"EC5_cap|EC2_art"	1	-3.62593428177746
"COL6A2_a10b1 complex"	"EC5_cap|EC2_art"	1	-2.69899774396719
"COL6A3_a10b1 complex"	"EC5_cap|EC2_art"	1	-5.15842936260448
"COL11A2_a10b1 complex"	"EC5_cap|EC2_art"	1	-5.57346686188333
"COL9A1_a10b1 complex"	"EC5_cap|EC2_art"	1	0
"COL5A1_a10b1 complex"	"EC5_cap|EC2_art"	1	-5.64385618977472
"COL8A2_a10b1 complex"	"EC5_cap|EC2_art"	1	0
"COL5A3_a10b1 complex"	"EC5_cap|EC2_art"	1	-5.44222232860507
