"pair"	"clusters"	"pvalue"	"mean"
"HLA-DPB1_NRG1"	"SKM3_PC|SKM5_mesenchymal"	1	-3.50635266602479
"ADGRL1_NRG1"	"SKM3_PC|SKM5_mesenchymal"	1	-6.64385618977472
"EGF_NRG1"	"SKM3_PC|SKM5_mesenchymal"	1	-6.96578428466209
"ERBB3_NRG1"	"SKM3_PC|SKM5_mesenchymal"	1	0
"EGFR_EGF"	"SKM3_PC|SKM5_mesenchymal"	1	-4.57346686188333
"EGFR_TGFA"	"SKM3_PC|SKM5_mesenchymal"	1	-5.05889368905357
"EGFR_TGFB1"	"SKM3_PC|SKM5_mesenchymal"	1	-4.18442457113743
"EGFR_MIF"	"SKM3_PC|SKM5_mesenchymal"	1	-2.59946207041627
"CD74_MIF"	"SKM3_PC|SKM5_mesenchymal"	1	-1.17462139610707
"EGFR_AREG"	"SKM3_PC|SKM5_mesenchymal"	1	-3.59074485331516
"ICAM1_AREG"	"SKM3_PC|SKM5_mesenchymal"	1	-3.94341647163363
"EGFR_GRN"	"SKM3_PC|SKM5_mesenchymal"	1	-3.19759995988516
"TNFRSF1A_GRN"	"SKM3_PC|SKM5_mesenchymal"	1	-2.37332724739401
"NTRK1_GRN"	"SKM3_PC|SKM5_mesenchymal"	1	-3.62593428177746
"TNFRSF1B_GRN"	"SKM3_PC|SKM5_mesenchymal"	1	-3.1456053222469
"EGFR_BTC"	"SKM3_PC|SKM5_mesenchymal"	1	-5.01158797427521
"ERBB3_BTC"	"SKM3_PC|SKM5_mesenchymal"	1	0
"EGFR_COPA"	"SKM3_PC|SKM5_mesenchymal"	1	-4.0350469470992
"CD74_COPA"	"SKM3_PC|SKM5_mesenchymal"	1	-1.56064282152574
"NTRK1_COPA"	"SKM3_PC|SKM5_mesenchymal"	1	-4.87832144341175
"EGFR_HBEGF"	"SKM3_PC|SKM5_mesenchymal"	1	-4.35107444054688
"CD44_HBEGF"	"SKM3_PC|SKM5_mesenchymal"	1	-3.10780328953451
"ERBB4_HBEGF"	"SKM3_PC|SKM5_mesenchymal"	1	-5.64385618977472
"HLA-DPB1_TNFSF13B"	"SKM3_PC|SKM5_mesenchymal"	1	-3.45798964446339
"TNFRSF13B_TNFSF13B"	"SKM3_PC|SKM5_mesenchymal"	1	0
"TFRC_TNFSF13B"	"SKM3_PC|SKM5_mesenchymal"	1	-6.15842936260448
"CD40_TNFSF13B"	"SKM3_PC|SKM5_mesenchymal"	1	-3.62593428177746
"TNFRSF17_TNFSF13B"	"SKM3_PC|SKM5_mesenchymal"	1	-6.64385618977472
"TNFRSF13C_TNFSF13B"	"SKM3_PC|SKM5_mesenchymal"	1	0
"CD74_APP"	"SKM3_PC|SKM5_mesenchymal"	1	-1.11091590140185
"ICAM1_SPN"	"SKM3_PC|SKM5_mesenchymal"	1	-6.265344566521
"ICAM1_ITGAL"	"SKM3_PC|SKM5_mesenchymal"	1	-6.265344566521
"TNFRSF1A_FASLG"	"SKM3_PC|SKM5_mesenchymal"	1	-3.1456053222469
"TNFRSF10B_FASLG"	"SKM3_PC|SKM5_mesenchymal"	1	-6.96578428466209
"FAS_FASLG"	"SKM3_PC|SKM5_mesenchymal"	1	-5.87832144341175
"NTRK1_NTF3"	"SKM3_PC|SKM5_mesenchymal"	1	-7.38082178394093
"NGFR_NTF3"	"SKM3_PC|SKM5_mesenchymal"	1	-6.64385618977472
"NTRK1_GPI"	"SKM3_PC|SKM5_mesenchymal"	1	-4.83650126771712
"NTRK1_NAMPT"	"SKM3_PC|SKM5_mesenchymal"	1	-2.34373246520571
"ADORA2A_NAMPT"	"SKM3_PC|SKM5_mesenchymal"	1	0
"NTRK1_AIMP1"	"SKM3_PC|SKM5_mesenchymal"	1	-4.38082178394093
"CD44_SELE"	"SKM3_PC|SKM5_mesenchymal"	1	-2.53951952995999
"CEACAM1_SELE"	"SKM3_PC|SKM5_mesenchymal"	1	-3.68038206579984
"ERBB4_NRG4"	"SKM3_PC|SKM5_mesenchymal"	1	-8.96578428466209
"NRP1_VEGFA"	"SKM3_PC|SKM5_mesenchymal"	1	-2.35845397091248
"NRP2_VEGFA"	"SKM3_PC|SKM5_mesenchymal"	1	-4.32192809488736
"NRP1_PGF"	"SKM3_PC|SKM5_mesenchymal"	1	-2.55639334852439
"NRP2_PGF"	"SKM3_PC|SKM5_mesenchymal"	1	-5.265344566521
"FLT1_PGF"	"SKM3_PC|SKM5_mesenchymal"	1	-2.8059129478837
"NRP1_VEGFB"	"SKM3_PC|SKM5_mesenchymal"	1	-2.69899774396719
"FLT1_VEGFB"	"SKM3_PC|SKM5_mesenchymal"	1	-2.97709959788992
"ADRB2_VEGFB"	"SKM3_PC|SKM5_mesenchymal"	1	-5.87832144341175
"NRP1_SEMA3A"	"SKM3_PC|SKM5_mesenchymal"	1	-2.74661576419993
"NRP2_SEMA3F"	"SKM3_PC|SKM5_mesenchymal"	1	-6.38082178394093
"NRP2_SEMA3C"	"SKM3_PC|SKM5_mesenchymal"	1	-6.64385618977472
"CCL4L2_VSIR"	"SKM3_PC|SKM5_mesenchymal"	1	-3.73696559416621
"TNF_VSIR"	"SKM3_PC|SKM5_mesenchymal"	1	-3.7178567712185
"HLA-F_LILRB2"	"SKM3_PC|SKM5_mesenchymal"	1	-4.29335894269059
"CD1D_LILRB2"	"SKM3_PC|SKM5_mesenchymal"	1	-6.64385618977472
"HLA-G_LILRB2"	"SKM3_PC|SKM5_mesenchymal"	1	0
"HLA-F_LILRB1"	"SKM3_PC|SKM5_mesenchymal"	1	-4.53951952995999
"HLA-G_LILRB1"	"SKM3_PC|SKM5_mesenchymal"	1	0
"CCL4_CCR5"	"SKM3_PC|SKM5_mesenchymal"	1	-5.7178567712185
"CCL3_CCR5"	"SKM3_PC|SKM5_mesenchymal"	1	-6.15842936260448
"CCL5_CCR5"	"SKM3_PC|SKM5_mesenchymal"	1	-7.38082178394093
"CCL4_SLC7A1"	"SKM3_PC|SKM5_mesenchymal"	1	-5.38082178394093
"CSF1_SLC7A1"	"SKM3_PC|SKM5_mesenchymal"	1	-5.15842936260448
"CCL4_CNR2"	"SKM3_PC|SKM5_mesenchymal"	1	0
"CCL4_GPRC5D"	"SKM3_PC|SKM5_mesenchymal"	1	-5.7178567712185
"IGF2_IDE"	"SKM3_PC|SKM5_mesenchymal"	1	0
"CCL3_IDE"	"SKM3_PC|SKM5_mesenchymal"	1	-5.64385618977472
"IAPP_IDE"	"SKM3_PC|SKM5_mesenchymal"	1	-7.15842936260448
"IGF2_IGF1R"	"SKM3_PC|SKM5_mesenchymal"	1	0
"IGF1_IGF1R"	"SKM3_PC|SKM5_mesenchymal"	1	0
"IGF2_IGF2R"	"SKM3_PC|SKM5_mesenchymal"	1	0
"BDNF_NTRK2"	"SKM3_PC|SKM5_mesenchymal"	1	0
"NTF3_NTRK2"	"SKM3_PC|SKM5_mesenchymal"	1	-4.75633091903314
"BDNF_SORT1"	"SKM3_PC|SKM5_mesenchymal"	1	0
"GRN_SORT1"	"SKM3_PC|SKM5_mesenchymal"	1	-3.04692104738749
"COPA_SORT1"	"SKM3_PC|SKM5_mesenchymal"	1	-4.608232280044
"BDNF_F11R"	"SKM3_PC|SKM5_mesenchymal"	1	0
"ADIPOQ_CD200R1"	"SKM3_PC|SKM5_mesenchymal"	1	0
"CD200_CD200R1"	"SKM3_PC|SKM5_mesenchymal"	1	-8.96578428466209
"ADIPOQ_CLEC2D"	"SKM3_PC|SKM5_mesenchymal"	1	0
"KLRB1_CLEC2D"	"SKM3_PC|SKM5_mesenchymal"	1	-7.96578428466209
"FAM3C_CLEC2D"	"SKM3_PC|SKM5_mesenchymal"	1	-3.26534456652099
"TNF_DAG1"	"SKM3_PC|SKM5_mesenchymal"	1	-5.10780328953452
"LGALS9_DAG1"	"SKM3_PC|SKM5_mesenchymal"	1	-5.10780328953452
"TNF_NOTCH1"	"SKM3_PC|SKM5_mesenchymal"	1	-5.38082178394093
"DLL1_NOTCH1"	"SKM3_PC|SKM5_mesenchymal"	1	-5.32192809488736
"TNF_SEMA4C"	"SKM3_PC|SKM5_mesenchymal"	1	-5.44222232860507
"PLXNB2_SEMA4C"	"SKM3_PC|SKM5_mesenchymal"	1	-5.05889368905357
"TNF_FLT4"	"SKM3_PC|SKM5_mesenchymal"	1	-6.50635266602479
"VEGFD_FLT4"	"SKM3_PC|SKM5_mesenchymal"	1	-6.96578428466209
"TNF_ICOS"	"SKM3_PC|SKM5_mesenchymal"	1	0
"ICOSLG_ICOS"	"SKM3_PC|SKM5_mesenchymal"	1	0
"TNF_TNFRSF1A"	"SKM3_PC|SKM5_mesenchymal"	1	-3.18442457113743
"LTA_TNFRSF1A"	"SKM3_PC|SKM5_mesenchymal"	1	0
"TNFSF13_TNFRSF1A"	"SKM3_PC|SKM5_mesenchymal"	1	0
"TNF_FAS"	"SKM3_PC|SKM5_mesenchymal"	1	-6.265344566521
"TNFSF13_FAS"	"SKM3_PC|SKM5_mesenchymal"	1	0
"TNF_TNFRSF1B"	"SKM3_PC|SKM5_mesenchymal"	1	-4.68038206579984
"LTA_TNFRSF1B"	"SKM3_PC|SKM5_mesenchymal"	1	0
"TNF_RIPK1"	"SKM3_PC|SKM5_mesenchymal"	1	-6.38082178394093
"LTA_RIPK1"	"SKM3_PC|SKM5_mesenchymal"	1	0
"TNFSF10_RIPK1"	"SKM3_PC|SKM5_mesenchymal"	1	-4.79585928321977
"TNF_PTPRS"	"SKM3_PC|SKM5_mesenchymal"	1	-7.64385618977472
"PTN_PTPRS"	"SKM3_PC|SKM5_mesenchymal"	1	-5.7178567712185
"TNF_CELSR2"	"SKM3_PC|SKM5_mesenchymal"	1	-7.64385618977472
"CXCR3_CCL19"	"SKM3_PC|SKM5_mesenchymal"	1	-8.96578428466209
"CCRL2_CCL19"	"SKM3_PC|SKM5_mesenchymal"	1	-8.38082178394093
"CCR7_CCL19"	"SKM3_PC|SKM5_mesenchymal"	1	-8.96578428466209
"CXCR3_CCL20"	"SKM3_PC|SKM5_mesenchymal"	1	-4.68038206579984
"CCR6_CCL20"	"SKM3_PC|SKM5_mesenchymal"	1	0
"DPP4_CCL11"	"SKM3_PC|SKM5_mesenchymal"	1	-9.96578428466209
"ACKR2_CCL11"	"SKM3_PC|SKM5_mesenchymal"	1	0
"CCR2_CCL11"	"SKM3_PC|SKM5_mesenchymal"	1	0
"DPP4_CXCL12"	"SKM3_PC|SKM5_mesenchymal"	1	-3.1456053222469
"ACKR3_CXCL12"	"SKM3_PC|SKM5_mesenchymal"	1	-3.13289427049735
"TNFRSF13B_TNFSF13"	"SKM3_PC|SKM5_mesenchymal"	1	0
"TNFRSF13B_CD70"	"SKM3_PC|SKM5_mesenchymal"	1	0
"CD27_CD70"	"SKM3_PC|SKM5_mesenchymal"	1	0
"CD40_CD40LG"	"SKM3_PC|SKM5_mesenchymal"	1	-3.79585928321977
"CD40_INSL3"	"SKM3_PC|SKM5_mesenchymal"	1	-3.79585928321977
"HLA-DQB2_PRL"	"SKM3_PC|SKM5_mesenchymal"	1	0
"HLA-DRB1_OGN"	"SKM3_PC|SKM5_mesenchymal"	1	-3.79585928321977
"NGFR_BDNF"	"SKM3_PC|SKM5_mesenchymal"	1	0
"NCAM1_BDNF"	"SKM3_PC|SKM5_mesenchymal"	1	0
"NCAM1_GDNF"	"SKM3_PC|SKM5_mesenchymal"	1	0
"NOTCH2_IL24"	"SKM3_PC|SKM5_mesenchymal"	1	0
"NOTCH2_DLL4"	"SKM3_PC|SKM5_mesenchymal"	1	-4.7178567712185
"NOTCH1_DLL4"	"SKM3_PC|SKM5_mesenchymal"	1	-4.41119543298445
"NOTCH4_DLL4"	"SKM3_PC|SKM5_mesenchymal"	1	-3.94341647163363
"NOTCH2_DLL3"	"SKM3_PC|SKM5_mesenchymal"	1	0
"NOTCH1_DLL3"	"SKM3_PC|SKM5_mesenchymal"	1	0
"NOTCH4_DLL3"	"SKM3_PC|SKM5_mesenchymal"	1	0
"NOTCH2_JAG2"	"SKM3_PC|SKM5_mesenchymal"	1	-5.32192809488736
"NOTCH1_JAG2"	"SKM3_PC|SKM5_mesenchymal"	1	-4.83650126771712
"NOTCH4_JAG2"	"SKM3_PC|SKM5_mesenchymal"	1	-4.23786383009889
"NOTCH3_JAG2"	"SKM3_PC|SKM5_mesenchymal"	1	-0.643856189774725
"NOTCH1_WNT4"	"SKM3_PC|SKM5_mesenchymal"	1	-5.87832144341175
"FZD6_WNT4"	"SKM3_PC|SKM5_mesenchymal"	1	-8.96578428466209
"NOTCH1_JAG1"	"SKM3_PC|SKM5_mesenchymal"	1	-4.35107444054688
"CD46_JAG1"	"SKM3_PC|SKM5_mesenchymal"	1	-2.7178567712185
"NOTCH1_NOV"	"SKM3_PC|SKM5_mesenchymal"	1	-5.57346686188333
"NOTCH1_DLK1"	"SKM3_PC|SKM5_mesenchymal"	1	-4.41119543298445
"FZD9_WNT7A"	"SKM3_PC|SKM5_mesenchymal"	1	0
"FZD9_WNT2"	"SKM3_PC|SKM5_mesenchymal"	1	0
"CCL16_CCR2"	"SKM3_PC|SKM5_mesenchymal"	1	0
"CCL2_CCR2"	"SKM3_PC|SKM5_mesenchymal"	1	-1.70368943929191
"CCL3_CCR3"	"SKM3_PC|SKM5_mesenchymal"	1	0
"CCL5_CCR3"	"SKM3_PC|SKM5_mesenchymal"	1	0
"CCL3L1_CCR3"	"SKM3_PC|SKM5_mesenchymal"	1	0
"CCL11_CCR3"	"SKM3_PC|SKM5_mesenchymal"	1	0
"CCL16_CCR1"	"SKM3_PC|SKM5_mesenchymal"	1	0
"CCL3_CCR1"	"SKM3_PC|SKM5_mesenchymal"	1	-5.64385618977472
"CCL5_CCR1"	"SKM3_PC|SKM5_mesenchymal"	1	-6.38082178394093
"CCL3L1_CCR1"	"SKM3_PC|SKM5_mesenchymal"	1	-7.15842936260448
"CCL16_HRH4"	"SKM3_PC|SKM5_mesenchymal"	1	0
"CCL2_ACKR1"	"SKM3_PC|SKM5_mesenchymal"	1	-0.0335695326937018
"CCL5_ACKR1"	"SKM3_PC|SKM5_mesenchymal"	1	-0.567040592723894
"PF4_ACKR1"	"SKM3_PC|SKM5_mesenchymal"	1	-0.57132159005177
"CXCL1_ACKR1"	"SKM3_PC|SKM5_mesenchymal"	1	-0.560642821525743
"CXCL8_ACKR1"	"SKM3_PC|SKM5_mesenchymal"	1	-0.545824106814198
"CXCL5_ACKR1"	"SKM3_PC|SKM5_mesenchymal"	1	0
"CCL8_ACKR1"	"SKM3_PC|SKM5_mesenchymal"	1	-0.57132159005177
"CCL7_ACKR1"	"SKM3_PC|SKM5_mesenchymal"	1	-0.577766999316952
"CCL2_CCR10"	"SKM3_PC|SKM5_mesenchymal"	1	-1.67576543772947
"CCL5_ACKR4"	"SKM3_PC|SKM5_mesenchymal"	1	-7.38082178394093
"CCL11_ACKR4"	"SKM3_PC|SKM5_mesenchymal"	1	0
"CCL21_ACKR4"	"SKM3_PC|SKM5_mesenchymal"	1	-7.64385618977472
"CXCL13_ACKR4"	"SKM3_PC|SKM5_mesenchymal"	1	0
"CCL19_ACKR4"	"SKM3_PC|SKM5_mesenchymal"	1	0
"CCL5_CCR4"	"SKM3_PC|SKM5_mesenchymal"	1	0
"CCL22_CCR4"	"SKM3_PC|SKM5_mesenchymal"	1	0
"CCL3L1_DPP4"	"SKM3_PC|SKM5_mesenchymal"	1	-7.96578428466209
"CCL22_DPP4"	"SKM3_PC|SKM5_mesenchymal"	1	0
"CXCL11_DPP4"	"SKM3_PC|SKM5_mesenchymal"	1	0
"VIP_DPP4"	"SKM3_PC|SKM5_mesenchymal"	1	-7.96578428466209
"CXCL10_DPP4"	"SKM3_PC|SKM5_mesenchymal"	1	-7.38082178394093
"PYY_DPP4"	"SKM3_PC|SKM5_mesenchymal"	1	-7.96578428466209
"NPPB_DPP4"	"SKM3_PC|SKM5_mesenchymal"	1	0
"ADCYAP1_DPP4"	"SKM3_PC|SKM5_mesenchymal"	1	0
"CXCL2_DPP4"	"SKM3_PC|SKM5_mesenchymal"	1	-3.69899774396719
"PF4_CXCR3"	"SKM3_PC|SKM5_mesenchymal"	1	0
"CXCL11_CXCR3"	"SKM3_PC|SKM5_mesenchymal"	1	0
"CXCL10_CXCR3"	"SKM3_PC|SKM5_mesenchymal"	1	0
"CXCL12_CXCR3"	"SKM3_PC|SKM5_mesenchymal"	1	0
"CXCL1_CXCR1"	"SKM3_PC|SKM5_mesenchymal"	1	0
"CXCL8_CXCR1"	"SKM3_PC|SKM5_mesenchymal"	1	0
"CXCL2_CXCR1"	"SKM3_PC|SKM5_mesenchymal"	1	0
"PPBP_CXCR1"	"SKM3_PC|SKM5_mesenchymal"	1	0
"CXCL3_CXCR1"	"SKM3_PC|SKM5_mesenchymal"	1	0
"CXCL1_CXCR2"	"SKM3_PC|SKM5_mesenchymal"	1	0
"CXCL8_CXCR2"	"SKM3_PC|SKM5_mesenchymal"	1	0
"CXCL2_CXCR2"	"SKM3_PC|SKM5_mesenchymal"	1	0
"PPBP_CXCR2"	"SKM3_PC|SKM5_mesenchymal"	1	0
"CXCL3_CXCR2"	"SKM3_PC|SKM5_mesenchymal"	1	0
"IAPP_CALCR"	"SKM3_PC|SKM5_mesenchymal"	1	-9.96578428466209
"CALCA_CALCR"	"SKM3_PC|SKM5_mesenchymal"	1	0
"CALCA_CALCR"	"SKM3_PC|SKM5_mesenchymal"	1	0
"CALCB_CALCR"	"SKM3_PC|SKM5_mesenchymal"	1	0
"CCL21_CCR7"	"SKM3_PC|SKM5_mesenchymal"	1	-7.38082178394093
"CXCL13_CXCR5"	"SKM3_PC|SKM5_mesenchymal"	1	0
"CXCL11_ACKR3"	"SKM3_PC|SKM5_mesenchymal"	1	0
"VIP_AVPR1A"	"SKM3_PC|SKM5_mesenchymal"	1	-7.38082178394093
"VIP_VIPR1"	"SKM3_PC|SKM5_mesenchymal"	1	-8.96578428466209
"ADCYAP1_VIPR1"	"SKM3_PC|SKM5_mesenchymal"	1	0
"SCT_VIPR1"	"SKM3_PC|SKM5_mesenchymal"	1	0
"VIP_VIPR2"	"SKM3_PC|SKM5_mesenchymal"	1	-7.96578428466209
"ADCYAP1_VIPR2"	"SKM3_PC|SKM5_mesenchymal"	1	0
"PYY_NPY5R"	"SKM3_PC|SKM5_mesenchymal"	1	0
"PYY_NPY1R"	"SKM3_PC|SKM5_mesenchymal"	1	-7.15842936260448
"NPPB_NPR3"	"SKM3_PC|SKM5_mesenchymal"	1	0
"NPPA_NPR3"	"SKM3_PC|SKM5_mesenchymal"	1	-8.38082178394093
"NPPB_NPR2"	"SKM3_PC|SKM5_mesenchymal"	1	0
"NPPA_NPR2"	"SKM3_PC|SKM5_mesenchymal"	1	-7.64385618977472
"ADCYAP1_ADCYAP1R1"	"SKM3_PC|SKM5_mesenchymal"	1	0
"LGALS9_MET"	"SKM3_PC|SKM5_mesenchymal"	1	-6.265344566521
"LGALS9_LRP1"	"SKM3_PC|SKM5_mesenchymal"	1	-5.265344566521
"PDGFB_LRP1"	"SKM3_PC|SKM5_mesenchymal"	1	-5.32192809488736
"MDK_LRP1"	"SKM3_PC|SKM5_mesenchymal"	1	-4.15842936260448
"LGALS9_CD47"	"SKM3_PC|SKM5_mesenchymal"	1	-4.57346686188333
"SIRPA_CD47"	"SKM3_PC|SKM5_mesenchymal"	1	-4.608232280044
"LGALS9_PTPRK"	"SKM3_PC|SKM5_mesenchymal"	1	-5.44222232860507
"BMP7_PTPRK"	"SKM3_PC|SKM5_mesenchymal"	1	0
"WNT5A_PTPRK"	"SKM3_PC|SKM5_mesenchymal"	1	0
"LGALS9_SLC1A5"	"SKM3_PC|SKM5_mesenchymal"	1	-5.7178567712185
"LGALS9_COLEC12"	"SKM3_PC|SKM5_mesenchymal"	1	-6.96578428466209
"LGALS9_HAVCR2"	"SKM3_PC|SKM5_mesenchymal"	1	-6.79585928321977
"LGALS9_SORL1"	"SKM3_PC|SKM5_mesenchymal"	1	-7.15842936260448
"MDK_SORL1"	"SKM3_PC|SKM5_mesenchymal"	1	-4.75633091903314
"WISP3_SORL1"	"SKM3_PC|SKM5_mesenchymal"	1	0
"LGALS9_MRC2"	"SKM3_PC|SKM5_mesenchymal"	1	-6.96578428466209
"CER1_MRC2"	"SKM3_PC|SKM5_mesenchymal"	1	0
"PDGFB_PDGFRB"	"SKM3_PC|SKM5_mesenchymal"	1	-3.55639334852439
"PDGFB_PDGFRA"	"SKM3_PC|SKM5_mesenchymal"	1	-6.96578428466209
"PDGFA_PDGFRA"	"SKM3_PC|SKM5_mesenchymal"	1	-4.75633091903314
"PDGFB_ADGRV1"	"SKM3_PC|SKM5_mesenchymal"	1	-8.38082178394093
"XCL1_ADGRV1"	"SKM3_PC|SKM5_mesenchymal"	1	-8.96578428466209
"MDK_PTPRZ1"	"SKM3_PC|SKM5_mesenchymal"	1	0
"PTN_PTPRZ1"	"SKM3_PC|SKM5_mesenchymal"	1	0
"WNT4_FZD8"	"SKM3_PC|SKM5_mesenchymal"	1	0
"WNT5A_FZD1"	"SKM3_PC|SKM5_mesenchymal"	1	0
"WNT4_FZD1"	"SKM3_PC|SKM5_mesenchymal"	1	0
"WNT2_FZD1"	"SKM3_PC|SKM5_mesenchymal"	1	0
"WNT3_FZD1"	"SKM3_PC|SKM5_mesenchymal"	1	0
"WNT7B_FZD1"	"SKM3_PC|SKM5_mesenchymal"	1	0
"WNT5A_FZD2"	"SKM3_PC|SKM5_mesenchymal"	1	0
"WNT2_FZD2"	"SKM3_PC|SKM5_mesenchymal"	1	0
"BMP7_SLAMF1"	"SKM3_PC|SKM5_mesenchymal"	1	0
"WNT5A_FZD5"	"SKM3_PC|SKM5_mesenchymal"	1	0
"WNT7A_FZD5"	"SKM3_PC|SKM5_mesenchymal"	1	0
"WNT5A_EPHA7"	"SKM3_PC|SKM5_mesenchymal"	1	0
"EFNA2_EPHA7"	"SKM3_PC|SKM5_mesenchymal"	1	0
"EFNA1_EPHA7"	"SKM3_PC|SKM5_mesenchymal"	1	-6.265344566521
"EFNA3_EPHA7"	"SKM3_PC|SKM5_mesenchymal"	1	0
"EFNA4_EPHA7"	"SKM3_PC|SKM5_mesenchymal"	1	-8.38082178394093
"EFNA5_EPHA7"	"SKM3_PC|SKM5_mesenchymal"	1	-9.96578428466209
"WNT5A_ANTXR1"	"SKM3_PC|SKM5_mesenchymal"	1	0
"GDF11_ANTXR1"	"SKM3_PC|SKM5_mesenchymal"	1	-6.05889368905357
"WNT5A_ROR2"	"SKM3_PC|SKM5_mesenchymal"	1	0
"WNT5A_FZD3"	"SKM3_PC|SKM5_mesenchymal"	1	0
"WNT2_FZD3"	"SKM3_PC|SKM5_mesenchymal"	1	0
"WNT5A_ROR1"	"SKM3_PC|SKM5_mesenchymal"	1	0
"TNFRSF10A_TNFSF10"	"SKM3_PC|SKM5_mesenchymal"	1	-2.72737954533701
"TNFRSF11B_TNFSF10"	"SKM3_PC|SKM5_mesenchymal"	1	0
"TNFRSF10B_TNFSF10"	"SKM3_PC|SKM5_mesenchymal"	1	-2.67116353577046
"TNFRSF10C_TNFSF10"	"SKM3_PC|SKM5_mesenchymal"	1	-2.73696559416621
"FGFR1_NCAM1"	"SKM3_PC|SKM5_mesenchymal"	1	-5.265344566521
"FGFR1_FGF7"	"SKM3_PC|SKM5_mesenchymal"	1	-4.87832144341175
"FGFR1_FGF9"	"SKM3_PC|SKM5_mesenchymal"	1	0
"FGFR2_FGF9"	"SKM3_PC|SKM5_mesenchymal"	1	0
"FGFR4_FGF9"	"SKM3_PC|SKM5_mesenchymal"	1	0
"FGFR3_FGF9"	"SKM3_PC|SKM5_mesenchymal"	1	0
"FGFR1_KL"	"SKM3_PC|SKM5_mesenchymal"	1	-5.265344566521
"FGFR2_EPHA4"	"SKM3_PC|SKM5_mesenchymal"	1	0
"EFNA2_EPHA4"	"SKM3_PC|SKM5_mesenchymal"	1	0
"EFNA1_EPHA4"	"SKM3_PC|SKM5_mesenchymal"	1	-5.64385618977472
"EFNA3_EPHA4"	"SKM3_PC|SKM5_mesenchymal"	1	0
"EFNA4_EPHA4"	"SKM3_PC|SKM5_mesenchymal"	1	-6.64385618977472
"EFNA5_EPHA4"	"SKM3_PC|SKM5_mesenchymal"	1	-6.96578428466209
"EFNB2_EPHA4"	"SKM3_PC|SKM5_mesenchymal"	1	-6.38082178394093
"FGFR4_EPHA4"	"SKM3_PC|SKM5_mesenchymal"	1	-6.50635266602479
"FGFR3_EPHA4"	"SKM3_PC|SKM5_mesenchymal"	1	-6.96578428466209
"FGFR2_CD83"	"SKM3_PC|SKM5_mesenchymal"	1	0
"FGFR2_NECTIN1"	"SKM3_PC|SKM5_mesenchymal"	1	0
"FGFR3_NECTIN1"	"SKM3_PC|SKM5_mesenchymal"	1	-8.38082178394093
"CD96_NECTIN1"	"SKM3_PC|SKM5_mesenchymal"	1	-8.38082178394093
"FGFR2_PTPRR"	"SKM3_PC|SKM5_mesenchymal"	1	0
"FGFR4_PTPRR"	"SKM3_PC|SKM5_mesenchymal"	1	-7.15842936260448
"FGFR2_XPR1"	"SKM3_PC|SKM5_mesenchymal"	1	0
"WNT4_SMO"	"SKM3_PC|SKM5_mesenchymal"	1	0
"BMP2_SMO"	"SKM3_PC|SKM5_mesenchymal"	1	-6.05889368905357
"WNT2_FZD4"	"SKM3_PC|SKM5_mesenchymal"	1	0
"WNT7B_FZD4"	"SKM3_PC|SKM5_mesenchymal"	1	0
"WNT2B_FZD4"	"SKM3_PC|SKM5_mesenchymal"	1	-5.57346686188333
"WNT7B_FZD10"	"SKM3_PC|SKM5_mesenchymal"	1	0
"DLL1_NOTCH2"	"SKM3_PC|SKM5_mesenchymal"	1	-6.79585928321977
"JAG1_NOTCH2"	"SKM3_PC|SKM5_mesenchymal"	1	-3.27928375747887
"DLK1_NOTCH2"	"SKM3_PC|SKM5_mesenchymal"	1	-6.38082178394093
"DLL1_NOTCH4"	"SKM3_PC|SKM5_mesenchymal"	1	-4.13289427049735
"JAG1_NOTCH4"	"SKM3_PC|SKM5_mesenchymal"	1	-2.72737954533701
"DLK1_NOTCH4"	"SKM3_PC|SKM5_mesenchymal"	1	-4.05889368905357
"DLL1_NOTCH3"	"SKM3_PC|SKM5_mesenchymal"	1	-3.47393118833241
"JAG1_NOTCH3"	"SKM3_PC|SKM5_mesenchymal"	1	-2.44222232860507
"DLK1_NOTCH3"	"SKM3_PC|SKM5_mesenchymal"	1	-3.42662547355406
"SCGB3A1_NOTCH3"	"SKM3_PC|SKM5_mesenchymal"	1	-3.57346686188333
"DLL4_NOTCH3"	"SKM3_PC|SKM5_mesenchymal"	1	-3.39592867633114
"DLL3_NOTCH3"	"SKM3_PC|SKM5_mesenchymal"	1	0
"PLXNB2_PTN"	"SKM3_PC|SKM5_mesenchymal"	1	-4.92139016530363
"PLXNB2_SEMA4D"	"SKM3_PC|SKM5_mesenchymal"	1	-6.05889368905357
"PLXNB1_SEMA4D"	"SKM3_PC|SKM5_mesenchymal"	1	-7.64385618977472
"CD72_SEMA4D"	"SKM3_PC|SKM5_mesenchymal"	1	-7.96578428466209
"PLXNB2_SEMA4G"	"SKM3_PC|SKM5_mesenchymal"	1	-6.265344566521
"VEGFD_KDR"	"SKM3_PC|SKM5_mesenchymal"	1	-5.44222232860507
"VEGFA_KDR"	"SKM3_PC|SKM5_mesenchymal"	1	-4.79585928321977
"LTA_LTBR"	"SKM3_PC|SKM5_mesenchymal"	1	0
"TNFSF14_LTBR"	"SKM3_PC|SKM5_mesenchymal"	1	0
"LTA_TNFRSF14"	"SKM3_PC|SKM5_mesenchymal"	1	0
"TNFSF13_TNFRSF14"	"SKM3_PC|SKM5_mesenchymal"	1	0
