source,target,coef
ZMYM2,FTX,0.4007750620936743
ZMYM2,N4BP2L2,0.40811884322717185
ZMYM2,ZBTB20,0.4255075192521739
GJA3,PDE4DIP,0.19317492058933
GJA3,MLIP,0.19650339467806274
GJA3,FHL2,0.19726698667213347
GJA3,TECRL,0.19966213236002694
GJA3,SLC8A1,0.20451137138333883
GJB2,CCL3L1,0.24489443736000585
GJB2,EREG,0.2643052606238655
GJB2,IL1B,0.2871405827213395
GJB2,NLRP3,0.33333421117409456
GJB2,CCL20,0.5323921638582704
GJB6,AL162425.1,0.11749149365086847
GJB6,LINC02085,0.13578663756377107
GJB6,AC022098.4,0.13578663756377135
GJB6,SLC34A2,0.14153286203353507
GJB6,KRT1,0.23560206062788255
CRYL1,RNF13,0.13281380044495794
CRYL1,CLTA,0.13387295646854408
CRYL1,SLC11A1,0.13510920759907685
CRYL1,DDX5,0.1375167297605337
CRYL1,ANXA2,0.13904636861628888
AL590096.1,AC145207.3,0.09403721470210825
AL590096.1,AC012150.2,0.09403721470210832
AL590096.1,MPIG6B,0.10229574575917641
AL590096.1,AC017048.1,0.1087349784105426
AL590096.1,AL583856.2,0.1131934538711845
IFT88,LAMA2,0.1999522194359103
IFT88,MIR99AHG,0.20087943806035646
IFT88,CHD9,0.20461534585444816
IFT88,ZBTB20,0.20999878223038038
IFT88,FTX,0.21801726927032586
AL161772.1,AC024475.3,0.10683037141424387
AL161772.1,AC093849.1,0.10683037141424406
AL161772.1,AC120024.1,0.10683037141424416
AL161772.1,NRCAM,0.1114577226719483
AL161772.1,TGM3,0.11775512654541023
IL17D,PCOLCE2,0.15684711338238183
IL17D,MFAP5,0.16944523202729214
IL17D,IGFBP6,0.21524928179464253
IL17D,CERS1,0.24674757730304878
IL17D,CD24,0.2535252080666592
EEF1AKMT1,ABLIM1,0.1254689080361811
EEF1AKMT1,LAMA2,0.12612906958592562
EEF1AKMT1,MBD5,0.1276801179650478
EEF1AKMT1,FTX,0.13042560203029716
EEF1AKMT1,ZBTB20,0.13085900862731875
XPO4,MLIP,0.4634544588021445
XPO4,ABLIM1,0.4640713128369218
XPO4,SLC8A1,0.4679941050062817
XPO4,PDE4DIP,0.4752167489258397
XPO4,CTNNA3,0.47935051417498
LATS2,DST,0.28821386778468777
LATS2,NEXN,0.28882479626005075
LATS2,AKAP13,0.2893233888992136
LATS2,TTN,0.2910943047816856
LATS2,SORBS1,0.30171791019850575
LATS2-AS1,PDE4DIP,0.16552470581219217
LATS2-AS1,NEXN,0.1655495105508768
LATS2-AS1,MYBPC3,0.16723686763283357
LATS2-AS1,SORBS1,0.17016489315365746
LATS2-AS1,AC245297.3,0.1709837428421229
SAP18,RPS7,0.6299568955569749
SAP18,RPL15,0.6304522171690398
SAP18,RPL10,0.6321319597788119
SAP18,RPL8,0.6322408524619978
SAP18,EIF1,0.6459483114069768
SKA3,AL359693.1,0.07798763783639326
SKA3,AC090802.1,0.07828975678816492
SKA3,SLC24A5,0.08470937024263596
SKA3,AL591885.1,0.08538645285559937
SKA3,NCAPG,0.12138198189052386
MRPL57,SERF2,0.39749338928458045
MRPL57,RPL36,0.3977173401095857
MRPL57,RPL32,0.399929588076412
MRPL57,RPL35A,0.40078866570826993
MRPL57,RPS15,0.40427792330103135
LINC00539,MAML2,0.09113431520700181
LINC00539,TREML1,0.09180657462061328
LINC00539,AL162384.1,0.09557950884988792
LINC00539,AC090802.1,0.1008923029780229
LINC00539,RHOJ,0.10933380464661162
ZDHHC20,RNF144B,0.20080873526547932
ZDHHC20,RNF149,0.20386419791491
ZDHHC20,ABL2,0.20445268953578064
ZDHHC20,DPYD,0.2063432888526717
ZDHHC20,MARCH1,0.20701398776568167
MICU2,RYR2,0.30056978266343165
MICU2,FILIP1,0.3024415430564314
MICU2,ZBTB20,0.30417657841678714
MICU2,PDE4DIP,0.305916643701191
MICU2,N4BP2L2,0.30912497549442497
FGF9,ABLIM1,0.26764472404885536
FGF9,CTNNA3,0.2704534921160838
FGF9,PDE4DIP,0.2705326790450825
FGF9,TTN,0.2707798037974601
FGF9,NEBL,0.27891641453493815
AL136962.1,RNF144B,0.12885458895235208
AL136962.1,SORBS2,0.1303486089106218
AL136962.1,FHOD3,0.13042412269972162
AL136962.1,GSDMC,0.1307018138973704
AL136962.1,ABLIM1,0.13376923024307388
LINC00621,AC091198.1,0.08353849077843148
LINC00621,NPPC,0.08741384564306133
LINC00621,LINC02276,0.08817107795963593
LINC00621,BPIFB2,0.10840507717868512
LINC00621,LINC01532,0.1189044297375337
AL157931.1,AL135902.1,0.15402937252139093
AL157931.1,AC103718.1,0.15402937252139104
AL157931.1,AC018529.1,0.15402937252139107
AL157931.1,GACAT2,0.18235047099282606
AL157931.1,AL590787.1,0.23554312622717447
SGCG,SLC8A1,0.6300952731850866
SGCG,RYR2,0.633904223176287
SGCG,TTN,0.6371585624843306
SGCG,MLIP,0.6410467796785225
SGCG,CTNNA3,0.6521020053753792
SACS,LARGE1,0.20760764300123657
SACS,LPP,0.20847114686911236
SACS,MALAT1,0.2176915851463441
SACS,ATP2B4,0.21781161873665997
SACS,DST,0.21853092475644983
SACS-AS1,SPO11,0.10502158043876898
SACS-AS1,BPY2,0.105021580438769
SACS-AS1,AL354714.3,0.10502158043876918
SACS-AS1,AC016722.1,0.10502158043876939
SACS-AS1,AC025257.1,0.10502158043876945
LINC00327,CACNA1C,0.10316877958686557
LINC00327,AC024267.5,0.1111660924996991
LINC00327,AC110603.1,0.11116609249969912
LINC00327,LINC01293,0.11116609249969933
LINC00327,AL353742.1,0.14915391461945135
LINC00352,ANXA8L1,0.16641659164415976
LINC00352,AC004877.1,0.20393017905739289
LINC00352,KRT40,0.2039301790573931
LINC00352,Z92544.1,0.2039301790573932
LINC00352,AC139712.3,0.2355431262271738
TNFRSF19,CBLB,0.40262819255017895
TNFRSF19,CDH2,0.4069521599140122
TNFRSF19,PDE3A,0.4127344026347296
TNFRSF19,PLCXD3,0.41502109618731864
TNFRSF19,PLCL1,0.42339343748869424
MIPEP,PDE4DIP,0.2231893684716309
MIPEP,TRDN,0.22634122471286947
MIPEP,PLEKHA5,0.23129380377503106
MIPEP,PRKN,0.23344011668089093
MIPEP,ZBTB20,0.23465440531452894
C1QTNF9B,PRR4,0.13856256907051048
C1QTNF9B,TMEM88,0.1407464595104211
C1QTNF9B,ITM2A,0.145792952311128
C1QTNF9B,LGALS3,0.14600430521780383
C1QTNF9B,GNG11,0.14853309522409855
AL359736.1,MT1E,0.1956550719462775
AL359736.1,CDC25A,0.21609181329531088
AL359736.1,CFB,0.24518119554774204
AL359736.1,MT1M,0.2585038959016392
AL359736.1,FGF18,0.2664684798881747
SPATA13,HLA-A,0.385788707156543
SPATA13,STOM,0.38802092057293586
SPATA13,HLA-E,0.3981925894484278
SPATA13,TMSB10,0.40747246636597784
SPATA13,HLA-B,0.4115585106527599
SPATA13-AS1,AC064805.1,0.13976968000810844
SPATA13-AS1,LINC01117,0.14395836049526983
SPATA13-AS1,AC022679.2,0.1613750088795718
SPATA13-AS1,LINC00562,0.16642908178665453
SPATA13-AS1,UBXN10-AS1,0.2039352800533494
C1QTNF9,AQP1,0.3541881833823491
C1QTNF9,TMEM88,0.3614293216122974
C1QTNF9,FKBP1A,0.3722688890097204
C1QTNF9,GNG11,0.37615216249777705
C1QTNF9,ITM2A,0.4046786081261125
C1QTNF9-AS1,C15orf62,0.1114230480275014
C1QTNF9-AS1,AL157414.1,0.11142304802750166
C1QTNF9-AS1,AC112178.1,0.11142304802750172
C1QTNF9-AS1,F13B,0.1287862102475487
C1QTNF9-AS1,LINC01869,0.1287862102475488
PARP4,DOCK2,0.1973977183151528
PARP4,DOCK10,0.20313188707167315
PARP4,ELMO1,0.20686166797258598
PARP4,ANKRD44,0.21104125456246117
PARP4,DPYD,0.21685642014720333
ATP12A,MALAT1,0.06751383803699894
ATP12A,AL137027.1,0.07803076023184384
ATP12A,AC120498.4,0.07803076023184398
ATP12A,AL138478.1,0.0858003530027821
ATP12A,AL135934.1,0.08580035300278212
RNF17,AL121901.1,0.12771394126985705
RNF17,RHOJ,0.12870149619372984
RNF17,AC004930.1,0.1469541980992111
RNF17,EHF,0.1518626189992034
RNF17,AC018552.2,0.15304987493904024
CENPJ,COL4A2,0.09362330319182473
CENPJ,CHD9,0.09583149075683886
CENPJ,MED13L,0.09612286944787167
CENPJ,ZEB1,0.09760303280679429
CENPJ,FTX,0.10255653955562306
PABPC3,ARHGAP11B,0.10653341731805567
PABPC3,AL359962.2,0.10683037141424379
PABPC3,LINC00575,0.10683037141424387
PABPC3,AC091489.1,0.10683037141424388
PABPC3,LINC00558,0.10683037141424416
LINC01076,AL109935.2,0.1357662527533049
LINC01076,HAL,0.1438410437065715
LINC01076,AC034234.1,0.1440415718661618
LINC01076,PALM3,0.23554312622717294
LINC01076,LINC02510,0.23554312622717313
MTMR6,DDX5,0.16003035066523252
MTMR6,RPS24,0.16066069289109025
MTMR6,HMGB1,0.1608162775112999
MTMR6,YWHAB,0.16431545222332927
MTMR6,HNRNPA2B1,0.17185910864958281
AL590787.1,HOXB7,0.20668711682626875
AL590787.1,AL022329.1,0.21052916244556732
AL590787.1,LINC02048,0.23554312622717222
AL590787.1,AL157931.1,0.23554312622717447
AL590787.1,GACAT2,0.2580568522729414
NUP58,ARID1B,0.19273475029095247
NUP58,ZBTB20,0.19385982340627275
NUP58,GOLGA4,0.19997145294338947
NUP58,FTX,0.2068806597418685
NUP58,FKBP5,0.21108576811814175
ATP8A2,SVIL,0.09934689122650575
ATP8A2,LINC02256,0.09946913020385073
ATP8A2,MALAT1,0.10169818267244064
ATP8A2,AL078459.1,0.10375760218185716
ATP8A2,OR6C6,0.10723231247325556
SHISA2,AL358472.3,0.2105308679574478
SHISA2,AL138963.3,0.22195237256725867
SHISA2,IGFBP4,0.22243472727468183
SHISA2,CALML4,0.2719575632794271
SHISA2,AL359555.4,0.42151097068171334
RNF6,EIF1,0.1625262430805491
RNF6,HNRNPA2B1,0.16360503607645432
RNF6,STOM,0.165582825832506
RNF6,CALM1,0.1666122777712966
RNF6,ACTG1,0.1674993579700329
AL138966.2,AL590822.1,0.13630026218937913
AL138966.2,LINC01733,0.1465167404053959
AL138966.2,FLT3,0.15769256876935409
AL138966.2,CCL7,0.15896001122094233
AL138966.2,AC079950.1,0.16115082219764482
CDK8,PRKG1,0.2991709228274743
CDK8,FNDC3B,0.3019923184002345
CDK8,LAMA2,0.3171360222101153
CDK8,ZBTB20,0.325081803558237
CDK8,FTX,0.33288284416381
WASF3,ACSM3,0.30829289460586895
WASF3,ABCA6,0.3127422738103575
WASF3,NEGR1,0.3181383717553089
WASF3,RORA,0.31857849427372964
WASF3,LAMB1,0.3199866986754411
WASF3-AS1,ACSM3,0.2040651784506751
WASF3-AS1,AP002518.2,0.2040823140555336
WASF3-AS1,ABCA9-AS1,0.20879488221138207
WASF3-AS1,ACSM1,0.21148855631635927
WASF3-AS1,NEGR1,0.21851699066219635
GPR12,HEY1,0.12863535413647786
GPR12,A2M,0.12977729745587696
GPR12,FLT1,0.13438317803026095
GPR12,DLL4,0.1358303261475085
GPR12,AP003419.3,0.14653925618424396
AL160035.1,AL355102.4,0.09827715913311792
AL160035.1,LINC02181,0.09860101462781791
AL160035.1,AL021920.3,0.098601014627818
AL160035.1,AC009005.1,0.11038955886066065
AL160035.1,EQTN,0.12056981519614679
USP12,ARID1B,0.19274037429226554
USP12,FNDC3A,0.1957227437052993
USP12,MBNL1,0.19581436193046525
USP12,ZBTB20,0.1976734833500952
USP12,TRIO,0.2018464347091167
USP12-AS1,AP001011.1,0.10483897628798539
USP12-AS1,MAGI1,0.11094416902392493
USP12-AS1,FTX,0.111206643311187
USP12-AS1,USP12,0.11328666604948384
USP12-AS1,SH3D19,0.11337966438473555
USP12-AS2,AC104777.1,0.12878621024754897
USP12-AS2,AC138781.1,0.12878621024754922
USP12-AS2,TGM5,0.15307131796118592
USP12-AS2,PKLR,0.16192567061942395
USP12-AS2,KRT16,0.21061814422802372
LINC02340,SLC8A1,0.18070419935365803
LINC02340,FTX,0.18708169687132573
LINC02340,LAMA2,0.18787240110038023
LINC02340,ZBTB20,0.19408305210658158
LINC02340,ZFPM2,0.19482400969712013
RPL21,RPL13A,0.8887179775776692
RPL21,RPL7,0.892180561678264
RPL21,RPS14,0.8982169490357187
RPL21,RPL41,0.9058557686307559
RPL21,RPL34,0.9105162989873102
RASL11A,CARMN,0.14999382857622467
RASL11A,MYOZ1,0.15516000419020556
RASL11A,RERGL,0.16105025596205802
RASL11A,MYH11,0.16637296331326948
RASL11A,LMOD1,0.17298326085640955
GTF3A,RPL35,0.4324190615394478
GTF3A,RPL32,0.43244779546088535
GTF3A,RPL10,0.4329422482596346
GTF3A,RPLP1,0.44096574430283264
GTF3A,YBX1,0.4553505720772807
MTIF3,COX7C,0.24615663908651544
MTIF3,COX5B,0.24829238702094483
MTIF3,ATP5MG,0.2497019918536344
MTIF3,SELENOW,0.25063512404952504
MTIF3,ATP5PF,0.25622687318601883
LNX2,RYR2,0.2590804584722797
LNX2,PDE4DIP,0.2641672771848445
LNX2,PDLIM5,0.2643109746408347
LNX2,SORBS1,0.26558338133946785
LNX2,TTN,0.2681908890214077
POLR1D,RPL29,0.3519347754168718
POLR1D,RPL19,0.3525433716405219
POLR1D,RPL30,0.3534213671165358
POLR1D,RPL9,0.3578180364522974
POLR1D,EEF1A1,0.3601590047216625
AL136439.1,LYNX1-SLURP2,0.10502158043876895
AL136439.1,AC023796.2,0.10502158043876897
AL136439.1,TMEM229A,0.1050215804387693
AL136439.1,AL390243.1,0.1050215804387695
AL136439.1,CCDC169-SOHLH2,0.1286294664469357
PLUT,RABGAP1L,0.07434049265969453
PLUT,AC137735.1,0.07774088736000406
PLUT,SLC35F3,0.08078270770657504
PLUT,MUC16,0.08138654010959599
PLUT,AC010880.1,0.08691967134548473
URAD,TMEM262,0.1256667077291146
URAD,MAGEB10,0.12566670772911517
URAD,ZNF479,0.1309351570048796
URAD,AC099811.2,0.19479429893939967
URAD,AC027801.3,0.19479429893939995
FLT3,ODF1,0.5582881051335953
FLT3,AC010420.1,0.5623077154983612
FLT3,AP002761.3,0.5700116114005961
FLT3,AL590822.1,0.8127033286646621
FLT3,AC079950.1,0.9428162549586389
PAN3-AS1,ACSL4,0.07247348952372544
PAN3-AS1,PDZRN4,0.0764279406909083
PAN3-AS1,FOLR1,0.07689956023078988
PAN3-AS1,NLRP6,0.07689956023079028
PAN3-AS1,LINC01839,0.08363445446342012
PAN3,DPYD,0.30824569146766917
PAN3,TCF12,0.31624745237116625
PAN3,CHD9,0.3276096128936682
PAN3,ZBTB20,0.33989816823605934
PAN3,FTX,0.36458936054597507
FLT1,S1PR1,0.6278116548382695
FLT1,ADGRF5,0.6425938090562588
FLT1,VWF,0.6549902110883551
FLT1,F8,0.6699294433053079
FLT1,STOM,0.6769408352125914
POMP,IFITM3,0.694732279846214
POMP,MYL12B,0.7117756430992015
POMP,TMSB10,0.7171937515438152
POMP,B2M,0.7219992360788722
POMP,SRP14,0.7236205317633273
SLC46A3,PLEKHA5,0.20183363750212663
SLC46A3,TTN,0.2019199517450017
SLC46A3,ABLIM1,0.2029711495717847
SLC46A3,SLC8A1,0.20481046567898512
SLC46A3,CTNNA3,0.20990266537168398
MTUS2,SLC8A1,0.6785317765363755
MTUS2,FGF12,0.6804778240622806
MTUS2,RYR2,0.6839728701484906
MTUS2,CTNNA3,0.6872864818488269
MTUS2,TTN,0.6943045495901091
MTUS2-AS2,LDB3,0.10414645173897288
MTUS2-AS2,MYBPC3,0.10444160000890032
MTUS2-AS2,PHACTR1,0.10979402696658894
MTUS2-AS2,AC016722.1,0.11608446834455564
MTUS2-AS2,MTUS2,0.12427260361450779
MTUS2-AS1,NEBL,0.15706037027414377
MTUS2-AS1,SGCD,0.16127467868063305
MTUS2-AS1,SLC8A1-AS1,0.17012884004280587
MTUS2-AS1,RYR2,0.17744604259475402
MTUS2-AS1,TTN-AS1,0.18121334237484452
SLC7A1,SVIL,0.2636196139193986
SLC7A1,MYPN,0.2740926579040801
SLC7A1,PALLD,0.27736305251686466
SLC7A1,MYO18B,0.28246801913120495
SLC7A1,STK38L,0.29601321945303105
UBL3,H3F3A,0.16424985696106675
UBL3,DDX17,0.1676714188959837
UBL3,YBX3,0.16869512978374962
UBL3,HNRNPA2B1,0.1765228617666561
UBL3,DDX5,0.19029245945127715
LINC00544,LINC01351,0.11283971596490573
LINC00544,AC062039.1,0.15987986084775066
LINC00544,AC095032.2,0.1598798608477509
LINC00544,AL391883.1,0.15987986084775094
LINC00544,FAM239B,0.1844606870177616
LINC00384,LINC00304,0.17388770487866687
LINC00384,AC053503.5,0.18235959421771358
LINC00384,AL392048.1,0.192247958659777
LINC00384,AC026771.1,0.19224795865977737
LINC00384,AL049775.3,0.33323331833108477
KATNAL1,MLIP,0.2693260679238054
KATNAL1,PLEKHA5,0.27098049980887023
KATNAL1,N4BP2L2,0.2718553459277676
KATNAL1,ZBTB20,0.2720602834354482
KATNAL1,PDE4DIP,0.2721577656479413
LINC00427,AC073842.2,0.11117893546632314
LINC00427,TMEM108-AS1,0.1140168165837063
LINC00427,NUTM2A,0.12466233678100232
LINC00427,AC011247.2,0.14405959305435703
LINC00427,LINC01920,0.14405959305435706
LINC00426,CARD11,0.1327551166761579
LINC00426,ITK,0.13371811688519805
LINC00426,LINC01934,0.13659342364352542
LINC00426,SLFN12L,0.15413289776587197
LINC00426,JAKMIP1,0.15459204881835634
UBE2L5,AL596451.1,0.10990339040439343
UBE2L5,AC021546.1,0.11311321782006327
UBE2L5,NECTIN3-AS1,0.1131156714111186
UBE2L5,AC116456.1,0.11999046386646543
UBE2L5,LINC02494,0.16988104352062916
HMGB1,MYL12B,0.6554357228422011
HMGB1,RPS7,0.6581109759654825
HMGB1,FAU,0.6581561410504243
HMGB1,RPL8,0.6587298805014385
HMGB1,PTMA,0.6838950460484757
USPL1,LINC00486,0.17554904702476617
USPL1,CHD9,0.1838320867121132
USPL1,PTPRG,0.18681891269123205
USPL1,ZBTB20,0.1888388244022363
USPL1,FTX,0.20273647622113783
ALOX5AP,VAMP8,0.45714318839092094
ALOX5AP,C1QC,0.46868284527650367
ALOX5AP,FOLR2,0.47801234239452306
ALOX5AP,VSIG4,0.4895415895481287
ALOX5AP,CD14,0.5255780034537653
LINC00398,AC010719.1,0.16642908178665342
LINC00398,AP002892.2,0.17385127924935145
LINC00398,AC090004.1,0.1822224304312076
LINC00398,AC137932.1,0.21804327336007398
LINC00398,SLC6A18,0.21804327336007437
TEX26-AS1,AP002518.1,0.275973811031685
TEX26-AS1,AP002518.2,0.279228921762041
TEX26-AS1,BACH2,0.28693074909115024
TEX26-AS1,GFPT2,0.30250968179610177
TEX26-AS1,MEDAG,0.41801295359644774
MEDAG,TWIST2,0.3254520916810717
MEDAG,GPRC5A,0.38288294268657036
MEDAG,TEX26-AS1,0.4180129535964477
MEDAG,SPSB1,0.453122805540316
MEDAG,GFPT2,0.5105487128680196
TEX26,LINC02528,0.14404157186616112
TEX26,AC015712.7,0.14414506715593708
TEX26,CCDC160,0.15784895659739132
TEX26,AL049651.1,0.15784895659739137
TEX26,AC245014.1,0.1765468175124156
HSPH1,DNAJA1,0.5761450111540781
HSPH1,HSPA1B,0.6160856014550081
HSPH1,HSPA1A,0.6323725242719758
HSPH1,DNAJB1,0.6738091989344974
HSPH1,HSP90AA1,0.6934569152521227
B3GLCT,CMYA5,0.44648063375728636
B3GLCT,NEBL,0.4551599971437422
B3GLCT,PDE4DIP,0.46175794247772967
B3GLCT,RYR2,0.4675264078839139
B3GLCT,TTN,0.46756919694813964
RXFP2,AC062039.1,0.11076686721672602
RXFP2,AL391883.1,0.1107668672167262
RXFP2,CYP26C1,0.11076686721672664
RXFP2,AC124276.1,0.11535239680675104
RXFP2,AL591885.1,0.13509227230241275
FRY,SORBS1,0.6395948327391399
FRY,NEXN,0.6402632553935428
FRY,TTN,0.6506530179570841
FRY,CTNNA3,0.6555432592297521
FRY,PDE4DIP,0.6697458678665452
FRY-AS1,NEXN,0.29267437686185604
FRY-AS1,NCAM1,0.29359582794554273
FRY-AS1,PALLD,0.2941929104187061
FRY-AS1,PDE4DIP,0.2951676792793906
FRY-AS1,FRY,0.3810955287111681
ZAR1L,AC105227.1,0.09862115867731226
ZAR1L,TMEM229A,0.09862115867731261
ZAR1L,NPPB,0.09912006687006988
ZAR1L,CCDC169-SOHLH2,0.12079028870106731
ZAR1L,GCM2,0.154374938670094
BRCA2,TBC1D14,0.21895247234255086
BRCA2,SYK,0.22045881460074185
BRCA2,RBPJ,0.22564208748907838
BRCA2,FMN1,0.24800118267057764
BRCA2,CR1,0.2502615386900265
N4BP2L1,HLA-C,0.25035174814169964
N4BP2L1,H3F3B,0.2608358084960339
N4BP2L1,EIF1,0.26271460663106716
N4BP2L1,HLA-E,0.26500049195793773
N4BP2L1,B2M,0.26601929924219825
N4BP2L2,CTNNA3,0.6176954346261156
N4BP2L2,SLC8A1,0.6195464890885278
N4BP2L2,PDE4DIP,0.6232524652344368
N4BP2L2,NEBL,0.6234238119313682
N4BP2L2,RYR2,0.6298036528162325
PDS5B,ARID1B,0.19829731065189918
PDS5B,NFIB,0.2005466884130096
PDS5B,N4BP2L2,0.20178997212720862
PDS5B,FTX,0.20525589697551186
PDS5B,ZBTB20,0.22164392463458885
AL138820.1,TMPPE,0.13778642688255494
AL138820.1,C16orf89,0.13858878417465403
AL138820.1,SERPINA5,0.15165899282643294
AL138820.1,PLAC4,0.16959910805402292
AL138820.1,SFRP2,0.21773496168376644
KL,HLA-E,0.25810497161054907
KL,STOM,0.2597572696161924
KL,CDH5,0.2738162366569152
KL,CAV1,0.28227245738734213
KL,S1PR1,0.2878295612827291
STARD13,TTN,0.42714120342374723
STARD13,ABLIM1,0.42807615179690306
STARD13,MLIP,0.430556064334909
STARD13,QKI,0.4367949888832806
STARD13,PDE4DIP,0.44070852446334513
AL139383.1,PPP1R12B,0.4642677880115271
AL139383.1,LDB3,0.4679069500752017
AL139383.1,SLC8A1,0.47043891212189676
AL139383.1,FGF12,0.4705088994422869
AL139383.1,CTNNA3,0.4810416359897562
AL139081.1,AL139383.1,0.12309888859788815
AL139081.1,SLC8A1-AS1,0.12393008312855383
AL139081.1,IPO9-AS1,0.12483039920844706
AL139081.1,TTN-AS1,0.12616699350810745
AL139081.1,PDE4DIP,0.12653039428362953
RFC3,QKI,0.17517682271425022
RFC3,DLG2,0.1768639470182468
RFC3,MALAT1,0.1817340907552384
RFC3,N4BP2L2,0.1857267670086449
RFC3,ZBTB20,0.1875693386998352
LINC02343,AL078459.1,0.13281326603115112
LINC02343,FAM129A,0.13303844378752977
LINC02343,MYL7,0.13556922291834428
LINC02343,L3MBTL4,0.14307480110123225
LINC02343,RABGAP1L,0.1433915836395582
LINC00457,RBM20,0.09561948641461838
LINC00457,PDE4DIP,0.09571221289113598
LINC00457,NEXN,0.09592381560139224
LINC00457,FBXL17,0.09655880157520678
LINC00457,DST,0.1000219177491232
AL161716.1,AL353997.2,0.1346856614199446
AL161716.1,LBP,0.1393870626664996
AL161716.1,FBXO41,0.15716497251703165
AL161716.1,USP54,0.16832134714417699
AL161716.1,AC100802.1,0.21150041148469909
AL138690.1,AL354694.1,0.15402937252139096
AL138690.1,AL589182.1,0.15402937252139096
AL138690.1,LACTBL1,0.16641659164416
AL138690.1,CCL24,0.18235047099282678
AL138690.1,LINC01222,0.2039301790573934
NBEA,NEBL,0.5618039433498202
NBEA,SLC8A1,0.5618849534981256
NBEA,CTNNA3,0.5674050112374234
NBEA,RYR2,0.5689552869770022
NBEA,TTN,0.5721046920515259
MAB21L1,FOXD3-AS1,0.14380347517649653
MAB21L1,LRRTM1,0.14720590979320333
MAB21L1,FOXD3,0.15095714315979047
MAB21L1,LINC01436,0.16064900930302223
MAB21L1,PLP1,0.1647871161116613
DCLK1,CDH19,0.41316846537562774
DCLK1,PID1,0.41756475223316886
DCLK1,NEGR1,0.4806373175190312
DCLK1,GLIS3,0.4943953793466045
DCLK1,KAZN,0.5009705403393152
CCDC169-SOHLH2,ROBO2,0.2342587821021089
CCDC169-SOHLH2,AC022613.1,0.23546353277683982
CCDC169-SOHLH2,AC022167.4,0.26705739713183824
CCDC169-SOHLH2,LINC01733,0.3160656608114671
CCDC169-SOHLH2,TMEM229A,0.4081411054774611
SPART,TIMP3,0.22506293304405317
SPART,YBX3,0.232491698241325
SPART,SPARCL1,0.24294070114187358
SPART,DDX5,0.2519989058299301
SPART,HNRNPA2B1,0.261268098708298
SPART-AS1,NFKB1,0.16438464197376104
SPART-AS1,KAZN,0.1661872026568265
SPART-AS1,GPRC5A,0.17020916191430846
SPART-AS1,SPERT,0.18177542608760702
SPART-AS1,TAF4B,0.1973596350144366
SERTM1,LINC01832,0.10873497841054276
SERTM1,CFAP73,0.10873497841054278
SERTM1,AL451164.2,0.10873497841054279
SERTM1,AL021546.1,0.11240638581280658
SERTM1,AC011747.2,0.1564491577051376
RFXAP,SH3D19,0.11259996211772975
RFXAP,ZBTB20,0.11266427087264075
RFXAP,QKI,0.11390130308841384
RFXAP,N4BP2L2,0.11633017030855267
RFXAP,TEAD1,0.11981755484138434
SMAD9,PITPNC1,0.1759988075460753
SMAD9,LDB2,0.1814489154372072
SMAD9,BMPR2,0.1823832899117003
SMAD9,ENG,0.1964948618811067
SMAD9,PTPRB,0.19773537078811304
ALG5,RPS15,0.2625853670334712
ALG5,SRP14,0.26354735339987945
ALG5,TMSB10,0.26701839663943994
ALG5,RPL8,0.26713279650331895
ALG5,IFITM3,0.2723999008552105
EXOSC8,RPL8,0.2023192018107448
EXOSC8,TUBA1B,0.20352687227943697
EXOSC8,H3F3B,0.2072375624621984
EXOSC8,HNRNPA2B1,0.21877142488305842
EXOSC8,HMGB1,0.21889925587244946
SUPT20H,LAMA2,0.15579842196597407
SUPT20H,FTX,0.1572544051579366
SUPT20H,QKI,0.1694639959649492
SUPT20H,ZBTB20,0.17507908627927402
SUPT20H,N4BP2L2,0.17871798298057148
CSNK1A1L,RSPO4,0.13919240504944796
CSNK1A1L,LINC00929,0.15987986084775102
CSNK1A1L,CRISPLD2,0.16464893823535792
CSNK1A1L,PGAP1,0.18649018245961674
CSNK1A1L,LIPG,0.21316397939758008
POSTN,SUCNR1,0.3143419159669943
POSTN,PLVAP,0.3202653283801829
POSTN,NPR3,0.3458192936821144
POSTN,AC015853.1,0.35205314507260516
POSTN,CD9,0.3808707600811477
TRPC4,PDE3A,0.16607944875783826
TRPC4,CACNA1C,0.16814434359686595
TRPC4,PTPRK,0.17111758723191978
TRPC4,PRKG1,0.1771737986028517
TRPC4,CACNB2,0.18134501835635308
LINC02334,RYR2,0.5024938434232473
LINC02334,CTNNA3,0.5061682402382571
LINC02334,ABLIM1,0.5067709870101537
LINC02334,FGF12,0.5079902859325139
LINC02334,TTN,0.5270914131434963
LINC00571,CTNNA3,0.32775542516978134
LINC00571,ABLIM1,0.32788691338863385
LINC00571,PDE4DIP,0.33456190692841103
LINC00571,RYR2,0.3376327515243653
LINC00571,TTN-AS1,0.3419755596897861
UFM1,PPIA,0.22948076890848879
UFM1,HNRNPA2B1,0.23027356477492406
UFM1,RAC1,0.23263180187981775
UFM1,HMGB1,0.2344202564414261
UFM1,FAU,0.23495699217835467
LINC00437,AC096543.1,0.14112072422121905
LINC00437,AC069287.2,0.15072226839873282
LINC00437,SLC6A2,0.15784895659739095
LINC00437,AL023803.2,0.19979994998749745
LINC00437,TMEM125,0.22343346355136784
FREM2,AC097375.1,0.09869071519396082
FREM2,AC022733.1,0.10675143685503569
FREM2,IDO2,0.11446697467138092
FREM2,AC007991.3,0.11523460640429338
